wagnum,rem_month,kod_vrab,neis1_kod,neis2_kod,neis3_kod,mod1_kod,mod2_kod,mod3_kod,mod4_kod,mod5_kod,mod6_kod,mod7_kod,road_id_send,gr_probeg,por_probeg,st_id_send
12174,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,37,36099,16502,9196
12174,2022-10-01,3,26,95,54,7,4,2,0,0,0,0,37,36099,16502,9196
26890,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,108557,46952,385
26890,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,108557,46952,23
23488,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,61783,32309,23
23488,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,63322,34016,23
23488,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,61783,32309,80
23488,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,63322,34016,385
32437,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,60757,15542,162
32437,2022-10-01,2,32,98,54,7,4,2,0,0,0,0,3,60757,15542,162
13431,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,16,48763,34785,4519
13431,2022-10-01,3,6,19,54,7,4,2,0,0,0,0,16,48763,34785,4519
19984,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,40,16056,12034,10847
19984,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,40,16056,12034,10846
6226,2022-10-01,3,2,22,47,7,4,2,0,0,0,0,40,84015,34329,11084
6226,2022-10-01,3,2,22,40,7,4,2,0,0,0,0,40,84015,34329,11084
6226,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,40,84015,34329,10951
6226,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,40,84015,34329,10951
2992,2022-10-01,3,0,98,54,3,4,2,0,0,0,0,11,47751,18578,2199
2992,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,11,47751,18570,3178
28228,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,82910,42446,23
28228,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,82910,42446,385
28326,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,93738,45969,10380
28326,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,38,97073,46016,9737
28326,2022-10-01,3,25,95,54,7,4,2,0,0,0,0,38,96987,46016,9805
28326,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,93738,45944,10375
33248,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,61862,38773,162
5852,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,25,32960,7207,5084
5852,2022-10-01,2,97,79,54,7,4,2,0,0,0,0,25,32960,7207,5084
5874,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,38,106384,43852,10150
7574,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,72432,20952,9965
33014,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,34710,18942,10016
33014,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,34710,18942,10016
10872,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,28,75158,24113,6526
10872,2022-10-01,3,0,98,54,4,4,2,0,0,0,0,28,75158,24113,6526
11025,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,67367,26325,4169
11025,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,16,67367,26325,4247
13895,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,69611,28267,6151
13895,2022-10-01,2,38,98,54,7,4,2,0,0,0,0,28,69611,28267,6151
11567,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,24627,4805,385
11567,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,24627,4805,23
29911,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,44,95957,50514,12212
29911,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,44,95957,50514,12212
19988,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,38,35006,15585,10317
29560,2022-10-01,3,125,98,54,7,4,2,0,0,0,0,38,90705,42495,9737
29560,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,90705,42495,9737
29560,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,38,90705,42495,9737
30255,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,36,23163,18090,8371
30255,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,36,23163,18090,8371
30271,2022-10-01,2,101,98,54,7,4,2,0,0,0,0,38,35683,13060,10404
30271,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,38,35683,13060,10404
19073,2022-10-01,2,94,98,54,7,4,2,0,0,0,0,44,,,12212
19073,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,44,,,12212
19073,2022-10-01,3,94,95,54,7,4,2,0,0,0,0,44,,,12212
19073,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,44,,,12212
31052,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,47477,20689,4169
31052,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,16,47477,20689,4247
17652,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,38,96167,49429,10364
17652,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,96167,49344,10349
1850,2022-10-01,3,14,98,54,7,4,2,0,0,0,0,16,82455,28656,4147
1850,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,16,82455,28729,4169
26321,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,29,106141,46742,6996
26321,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,29,106141,46742,6996
26374,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,38,83298,45867,12651
26374,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,38,83298,45804,10389
32562,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,47234,10768,385
32562,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,47234,10768,23
19450,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,44,98720,32771,12101
19450,2022-10-01,3,37,98,54,7,4,2,0,0,0,0,44,98720,32771,12101
30385,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,11,69603,24800,2661
30385,2022-10-01,3,0,98,54,4,4,2,0,0,0,0,11,69603,24800,2665
9520,2022-10-01,3,0,98,54,2,4,2,0,0,0,0,3,58019,26480,127
9520,2022-10-01,3,40,96,54,7,4,2,0,0,0,0,3,58019,26480,127
21432,2022-10-01,3,131,67,54,7,4,2,0,0,0,0,25,78489,59192,5229
21432,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,25,78489,59192,5295
17084,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,75127,47097,162
17084,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,74016,45551,23
17084,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,3,75127,47097,162
17084,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,74016,45551,385
7221,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,27,69741,31697,22
7221,2022-10-01,3,94,98,54,7,4,2,0,0,0,0,27,69741,31697,22
7517,2022-10-01,3,94,95,54,7,4,2,0,0,0,0,38,52781,18564,10175
16728,2022-10-01,3,37,98,54,7,4,2,0,0,0,0,31,22503,6408,22
16728,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,31,22503,6408,22
16728,2022-10-01,3,37,98,54,7,4,2,0,0,0,0,31,,,22
27264,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,43,101814,31135,11915
27264,2022-10-01,3,0,98,54,4,4,2,0,0,0,0,43,101814,31135,11912
15760,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,56222,38776,4254
15760,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,16,56222,38776,4313
15110,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,16,22082,19039,4247
15110,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,22082,19039,4169
25261,2022-10-01,2,102,98,54,7,4,2,0,0,0,0,28,83903,44062,6152
25261,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,83903,44066,6151
13630,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,96146,39969,385
13630,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,96146,39969,385
5614,2022-10-01,3,39,95,54,7,4,2,0,0,0,0,42,72523,39078,11464
5614,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,42,72523,39078,11464
12045,2022-10-01,3,33,95,54,7,4,2,0,0,0,0,37,43742,27662,9275
12045,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,37,43742,27662,9275
24101,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,25,93143,64541,12606
24101,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,25,93143,64541,12606
30298,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,28,62612,29908,4790
30298,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,28,62612,29908,4790
28258,2022-10-01,3,36,98,54,7,4,2,0,0,0,0,38,84780,52836,9737
28258,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,84780,52836,9737
3010,2022-10-01,3,14,98,54,7,4,2,0,0,0,0,16,54132,14467,4147
3010,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,16,54132,14540,4169
31480,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,25,70084,40880,5167
31480,2022-10-01,2,36,98,54,7,4,2,0,0,0,0,25,70084,40880,5167
33279,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,296351,199926,385
33279,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,296351,199926,385
10711,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,30,56636,27934,12627
10711,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,30,56636,27934,12627
28503,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,102056,45092,392
28503,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,3,102056,45092,392
11996,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,81315,48665,10380
11996,2022-10-01,3,36,98,54,7,4,2,0,0,0,0,38,81315,48665,10273
7700,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,29,41611,13766,6642
7700,2022-10-01,2,37,98,54,7,4,2,0,0,0,0,29,41611,13766,6642
4844,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,85902,33596,9965
4844,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,85902,33596,9965
5041,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,3,85633,52915,392
5041,2022-10-01,3,76,95,54,7,4,2,0,0,0,0,3,85633,52915,392
5184,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,44,94505,41135,12429
5184,2022-10-01,3,36,98,54,7,4,2,0,0,0,0,44,94505,40948,12403
4095,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,16,89212,39638,4101
4095,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,16,89212,39638,4254
584,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,8,41378,20318,1486
584,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,8,41378,20318,1463
633,2022-10-01,3,0,98,54,2,4,2,0,0,0,0,29,13484,4354,6801
633,2022-10-01,3,34,96,54,7,4,2,0,0,0,0,29,13484,4354,6801
640,2022-10-01,2,0,98,54,1,4,2,0,0,0,0,15,69972,49242,3735
640,2022-10-01,2,94,98,54,7,4,2,0,0,0,0,15,69972,49225,3831
4491,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,31,93187,39160,22
4491,2022-10-01,3,8,98,54,7,4,2,0,0,0,0,31,,,22
4491,2022-10-01,3,8,98,54,7,4,2,0,0,0,0,31,93187,39160,22
18624,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,51976,18171,392
18624,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,51976,18171,392
32112,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,52170,24875,162
32112,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,52170,24875,162
4309,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,25,96471,36204,5295
4309,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,25,96471,36204,5310
4309,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,25,96471,36204,5295
4309,2022-10-01,2,33,98,54,7,4,2,0,0,0,0,25,96471,36204,5310
4495,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,36,2691,670,12645
4495,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,36,2705,670,12645
4495,2022-10-01,3,130,0,54,7,4,2,0,0,0,0,36,2691,670,8578
4495,2022-10-01,3,131,0,54,7,4,2,0,0,0,0,36,2691,670,8578
9021,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,43,72800,33503,12042
9021,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,43,72800,33503,12042
4528,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,70095,28463,9753
31264,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,28,66487,39031,6151
31264,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,28,66487,39027,6152
14090,2022-10-01,3,19,95,54,7,4,2,0,0,0,0,38,7627,6245,10016
2536,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,31,28777,4329,22
19134,2022-10-01,3,0,98,54,2,4,2,0,0,0,0,11,63134,18933,2858
19134,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,11,63134,18908,2869
29052,2022-10-01,3,19,95,54,7,4,2,0,0,0,0,36,95388,59316,8117
29052,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,36,96538,59316,8117
3090,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,30978,13396,1127
3090,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,30978,13321,1190
21016,2022-10-01,2,102,98,54,7,4,2,0,0,0,0,28,95204,48033,6152
21016,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,95204,48037,6151
30520,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,11,77781,42353,12586
30520,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,11,77781,42163,2422
4639,2022-10-01,3,0,98,54,3,4,2,0,0,0,0,40,72573,33646,10737
4639,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,40,72573,33646,10737
13596,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,49411,27437,4169
13596,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,16,49411,27437,4247
29749,2022-10-01,3,125,98,54,7,4,2,0,0,0,0,38,94024,35054,10441
29749,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,94024,35054,10522
29749,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,38,94024,35054,10522
29749,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,94024,35054,10441
11980,2022-10-01,3,33,98,54,7,4,2,0,0,0,0,11,56572,38967,2935
12786,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,16,52913,27552,4420
12786,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,16,52913,27559,4386
12786,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,51034,27552,4169
12786,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,16,51034,27552,4247
27686,2022-10-01,3,6,14,51,7,4,2,0,0,0,0,3,114176,41243,385
27686,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,3,114176,41243,23
2032,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,11,105864,25162,2776
2032,2022-10-01,3,0,98,54,4,4,2,0,0,0,0,11,105864,25162,2657
26873,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,38,65812,41686,10404
26873,2022-10-01,2,101,98,54,7,4,2,0,0,0,0,38,65812,41686,10404
29540,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,89021,42717,6151
29540,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,28,89021,42713,6152
32885,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,11,49484,31115,2199
32885,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,11,49484,31089,3194
31327,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,87126,44061,392
31327,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,85552,44061,23
31327,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,3,85552,44061,385
29360,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,83567,51230,10317
29360,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,83567,51189,10510
28414,2022-10-01,2,110,98,54,7,4,2,0,0,0,0,3,93937,47867,162
28414,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,93937,47867,162
24493,2022-10-01,2,77,98,54,7,4,2,0,0,0,0,28,103927,48798,4789
24493,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,103927,48798,4789
6197,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,25,64489,24206,5295
6197,2022-10-01,2,37,98,54,7,4,2,0,0,0,0,25,64489,24206,5120
26566,2022-10-01,3,0,98,54,2,4,2,0,0,0,0,28,99783,50691,6321
26566,2022-10-01,3,19,96,54,7,4,2,0,0,0,0,28,99783,50691,6321
5019,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,25,91357,49700,5234
5019,2022-10-01,2,97,62,54,7,4,2,0,0,0,0,25,91357,49700,5234
14746,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,43,43611,10941,11915
14746,2022-10-01,3,34,95,54,7,4,2,0,0,0,0,43,43611,10941,11915
4111,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,3,112251,42989,392
4111,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,112251,42989,392
29929,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,36,88362,40291,12644
3442,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,16,46034,5259,4101
3442,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,16,46034,5259,4101
18589,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,43,50616,25408,11810
18589,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,43,50616,25408,11827
4380,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,31,62065,40674,22
4380,2022-10-01,2,51,40,15,7,4,2,0,0,0,0,31,62065,40674,22
4380,2022-10-01,2,51,40,15,7,4,2,0,0,0,0,31,,,22
4380,2022-10-01,2,51,98,54,7,4,2,0,0,0,0,31,62065,40674,22
4380,2022-10-01,5,51,98,54,7,4,2,0,0,0,0,31,,,22
4380,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,31,62065,40674,22
31100,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,30,51292,25573,7521
31100,2022-10-01,3,25,95,54,7,4,2,0,0,0,0,15,51447,25577,3720
31100,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,30,51292,25577,7522
18952,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,31,83483,24075,22
18952,2022-10-01,3,79,98,54,7,4,2,0,0,0,0,31,83483,24075,22
18952,2022-10-01,3,79,98,54,7,4,2,0,0,0,0,31,,,22
3725,2022-10-01,3,37,98,54,7,4,2,0,0,0,0,31,31616,4579,22
3725,2022-10-01,3,37,98,54,7,4,2,0,0,0,0,31,,,22
3725,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,31,31616,4579,22
1522,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,40,51837,6849,10951
1522,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,40,51837,6849,10951
1138,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,28,47695,11286,12605
1138,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,28,47695,11286,12605
14858,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,40,45969,9841,10846
14858,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,40,45969,9841,10847
3321,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,11,40312,8780,2271
3321,2022-10-01,3,0,98,54,3,4,2,0,0,0,0,11,40312,8780,2199
9319,2022-10-01,2,102,98,54,7,4,2,0,0,0,0,44,33042,16663,12086
9319,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,44,33042,16663,12086
17698,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,38,60222,21099,10389
17698,2022-10-01,2,101,98,54,7,4,2,0,0,0,0,38,60222,21099,10389
3172,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,42,36852,13242,11448
3172,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,42,36852,13242,11448
7898,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,70260,18923,10150
12240,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,29,68820,34157,6996
12240,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,29,68820,34157,6996
9270,2022-10-01,3,88,95,54,7,4,2,0,0,0,0,25,91736,30697,12620
9270,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,25,91736,30697,12620
9270,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,25,91736,30697,12606
27428,2022-10-01,3,36,98,54,7,4,2,0,0,0,0,38,92225,50738,10273
27428,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,92225,50738,10380
20831,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,15271,9650,4169
20831,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,16,15271,9650,4247
4187,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,11,63523,41556,2858
4187,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,11,63523,41531,2869
1898,2022-10-01,3,76,98,54,7,4,2,0,0,0,0,31,102470,31527,22
1898,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,101522,31339,6321
1898,2022-10-01,2,37,98,54,7,4,2,0,0,0,0,28,101522,31339,6321
32075,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,38,77541,41595,9737
32075,2022-10-01,3,36,98,54,7,4,2,0,0,0,0,38,77541,41595,9737
32075,2022-10-01,3,125,98,54,7,4,2,0,0,0,0,38,77541,41595,9737
32075,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,77541,41595,9737
28873,2022-10-01,3,6,22,54,7,4,2,0,0,0,0,37,75121,53963,12648
28873,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,37,75121,53963,12648
31438,2022-10-01,2,102,98,54,7,4,2,0,0,0,0,28,39584,17302,6152
31438,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,39584,17306,6151
13119,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,28,44006,10688,6151
13119,2022-10-01,3,34,98,54,7,4,2,0,0,0,0,28,44006,10684,6152
33110,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,38,72758,47124,10380
33110,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,38,72758,47124,10391
151,2022-10-01,2,94,98,54,7,4,2,0,0,0,0,44,60585,19110,12224
151,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,44,60585,19110,12212
4996,2022-10-01,3,6,62,51,7,4,2,0,0,0,0,43,86202,33815,12042
4996,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,43,86202,33815,11912
5131,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,40,82441,32052,10611
5131,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,40,82441,32052,10611
5098,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,28,85676,21953,12605
5098,2022-10-01,3,77,98,54,7,4,2,0,0,0,0,28,85676,21953,12605
1081,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,15,34739,14365,3735
1081,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,15,34739,14365,3735
16954,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,31,45648,25925,22
16954,2022-10-01,3,75,98,54,7,4,2,0,0,0,0,31,,,22
16954,2022-10-01,3,75,98,54,7,4,2,0,0,0,0,31,,,22
16954,2022-10-01,3,75,98,54,7,4,2,0,0,0,0,31,45648,25925,22
1247,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,11,53818,27788,2858
1247,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,11,53818,27788,2858
1250,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,29,54218,33741,6996
1250,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,29,54218,33741,6996
4709,2022-10-01,3,94,95,54,7,4,2,0,0,0,0,28,98560,35294,12605
4709,2022-10-01,3,0,98,54,4,4,2,0,0,0,0,28,98560,35294,12605
4719,2022-10-01,2,88,98,54,7,4,2,0,0,0,0,29,76543,34910,6996
4719,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,29,76543,34910,6996
15663,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,73894,33232,385
15663,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,3,73894,33232,23
4745,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,85349,51042,9973
4697,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,22787,6142,1127
4697,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,3,22787,6067,1190
18811,2022-10-01,3,0,98,54,5,4,2,0,0,0,0,15,39268,23121,12597
3178,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,16,47075,7913,4101
3178,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,16,47075,7913,4101
1347,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,16,27274,9054,4114
1347,2022-10-01,2,94,98,54,7,4,2,0,0,0,0,16,27274,9054,4114
525,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,61024,9154,9737
525,2022-10-01,3,37,98,54,7,4,2,0,0,0,0,38,61024,9154,9726
25466,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,36,5297,6258,8117
25466,2022-10-01,2,37,98,54,7,4,2,0,0,0,0,36,5297,6258,8117
12226,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,45502,23354,6321
12226,2022-10-01,2,36,98,54,7,4,2,0,0,0,0,28,45502,23354,6321
32895,2022-10-01,2,0,98,54,7,4,2,0,0,0,0,28,51750,23043,6151
32895,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,38,47543,22685,10016
32895,2022-10-01,2,32,98,54,7,4,2,0,0,0,0,28,51750,23039,6152
32895,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,38,47543,22685,10016
3809,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,40,15547,2323,10694
3809,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,40,15547,2323,10694
27381,2022-10-01,3,19,95,54,7,4,2,0,0,0,0,16,89687,52604,4420
27381,2022-10-01,3,0,98,54,1,4,2,0,0,0,0,16,89687,52611,4386
29835,2022-10-01,5,0,98,54,7,4,2,0,0,0,0,30,99882,53267,12627
15751,2022-10-01,3,0,98,54,4,4,2,0,0,0,0,42,58477,23813,11464
15751,2022-10-01,3,2,98,54,7,4,2,0,0,0,0,42,58477,23813,11464
18255,2022-10-01,3,6,98,54,7,4,2,0,0,0,0,3,82622,41587,392
18255,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,82622,41587,392
24880,2022-10-01,3,0,98,54,7,4,2,0,0,0,0,3,99432,42807,23
24880,2022-10-01,3,36,98,54,7,4,2,0,0,0,0,3,99432,42807,385
21446,2022-10-01,2,95,98,54,7,4,2,0,0,0,0,3,78414,58051,385
12548,2022-10-01,3,0,98,54,2,4,2,0,0,0,0,42,82840,41620,11305
12548,2022-10-01,3,19,96,54,7,4,2,0,0,0,0,42,82676,41620,11336
22336,2022-10-01,3,6,22,54,7,4,2,0,0,0,0,16,68291,31902,4386
22336,2022-10-01,2,36,98,54,7,4,2,0,0,0,0,16,68291,31902,4386
