wagnum,rem_month,rod_id,model,st_id_send,st_id_rem,distance
26882,1668124800,1,12-132,6152,4789,376
100,1668124800,0,11-280,4025,4025,908
29118,1668124800,1,12-955,12393,11891,6
26495,1668124800,1,12-296-01,10016,10364,247
26747,1668124800,1,12-132,7333,7286,526
28373,1668124800,1,12-600-04,4420,4387,206
11757,1668124800,1,12-132,10364,10364,73
386,1668124800,0,11-280,12322,11891,78
15267,1668124800,1,12-132,9111,12649,317
25075,1668124800,1,12-132,12387,11481,71
4147,1668124800,0,11-2135-01,11412,10364,1388
29956,1668124800,1,12-132,6238,5870,172
4992,1668124800,0,11-2135-01,9973,10364,299
27861,1668124800,1,12-9766,6152,5870,248
6441,1668124800,0,11-276,12402,11891,85
24737,1668124800,1,12-132,10016,10364,209
23204,1668124800,1,12-132,10016,10364,240
4078,1668124800,0,11-2135-01,9965,10364,288
28949,1668124800,1,12-4102,10364,10364,44
23866,1668124800,1,12-9780,10016,10364,227
29304,1668124800,1,12-132,10016,10364,209
21665,1668124800,1,12-132,6152,5870,315
28006,1668124800,1,12-132-03,10364,10364,100
18297,1668124800,1,12-132,6152,5870,321
28506,1668124800,1,12-132,385,23,59
12266,1668124800,1,12-132-03,2401,2400,107
383,1668124800,0,11-280,9965,10364,297
25534,1668124800,1,12-132-03,6152,6279,79
1891,1668124800,0,11-2135-01,10950,10364,959
17389,1668124800,1,12-132,781,594,81
22702,1668124800,1,12-132,781,594,19
17010,1668124800,1,12-7023-02,781,594,56
24420,1668124800,1,12-132,10016,10364,185
21063,1668124800,1,12-9788-01,12393,12651,170
29947,1668124800,1,12-132,9740,9744,47
21559,1668124800,1,12-783,6152,7004,59
10402,1668124800,1,12-132-03,10016,10364,266
29062,1668124800,1,12-295,9048,12649,342
1861,1668124800,0,11-2135-01,12649,12649,50
9860,1668124800,1,12-132,4421,12603,106
22502,1668124800,1,12-1303-01,4421,12603,107
30429,1668124800,1,12-132,4421,12603,26
28762,1668038400,1,12-9788-01,4421,3735,11
15730,1668038400,1,12-132,10016,10364,260
29215,1668038400,1,12-4102,12414,10364,6019
15474,1668038400,1,12-132,8572,8371,141
33876,1668038400,1,12-196-02,12393,10364,73
24657,1668038400,0,11-7038,5840,7117,952
4232,1668038400,0,11-2135-01,3092,12594,284
77,1668038400,0,11-280,5840,7117,941
27368,1668038400,1,12-132,6152,4790,329
992,1668038400,0,11-1807-01,10507,10364,161
28809,1668038400,1,12-1303-01,10384,10364,160
29404,1668038400,1,12-132,1949,12594,210
21045,1668038400,1,12-9788-01,4421,4700,45
25538,1668038400,1,12-132-03,127,127,96
26717,1668038400,1,12-132,6152,4790,338
4372,1668038400,0,11-2135-01,11212,10364,3695
477,1668038400,0,11-1807,15990,10364,6052
8928,1668038400,0,11-286,11470,10364,1578
24613,1668038400,0,11-1807-01,6152,7117,351
4175,1668038400,0,11-2135-01,6152,7117,320
28514,1668038400,1,12-132,6152,4790,333
13847,1668038400,1,12-132,4789,4789,94
16624,1668038400,0,11-1807-01,12202,11891,63
32925,1668038400,1,12-1303-01,4421,4519,95
13369,1668038400,1,12-132-03,4421,4519,49
1852,1668038400,0,11-2135-01,6856,6794,47
25577,1668038400,1,12-132-03,10177,10511,435
24292,1668038400,1,12-1704-04,1949,12594,261
1294,1668038400,0,11-1807-01,12402,11915,37
29751,1668038400,1,12-132,8585,8693,168
24560,1668038400,1,12-132,8585,8693,207
23812,1668038400,1,12-132,8585,8693,112
218,1668038400,0,11-280,8860,12649,360
29321,1668038400,1,12-132,8585,8693,192
23411,1668038400,1,12-132,2140,12594,178
19963,1668038400,1,12-132,494,392,34
4058,1668038400,0,11-2135-01,5272,9744,66
10879,1668038400,1,12-132,4421,4391,2890
23183,1668038400,1,12-132,3499,3457,376
7178,1668038400,0,11-286,13205,11464,6266
20946,1668038400,1,12-9788-01,4421,3457,72
9927,1668038400,1,12-132,498,392,15
23710,1668038400,1,12-1704-04,430,392,56
24851,1668038400,1,12-132,498,392,52
23242,1668038400,1,12-132,8502,8320,465
28434,1668038400,1,12-132,4421,4387,70
11290,1668038400,1,12-1704-04,8371,8320,322
33880,1668038400,1,12-196-02,12380,10150,589
5120,1668038400,0,11-9962,12623,12623,939
27429,1668038400,1,12-1303-01,6152,6279,56
14431,1668038400,1,12-132,498,392,63
30024,1668038400,1,12-132,4421,4387,38
5230,1668038400,0,11-9962,2174,1862,243
9361,1668038400,0,11-286,11412,11305,1444
21575,1668038400,1,12-1303-01,4421,3457,45
29148,1668038400,1,12-4102,4789,4789,95
28763,1668038400,1,12-9788-01,12860,12429,151
239,1667952000,0,11-280,11522,11336,576
26651,1667952000,1,12-132,1949,392,98
4048,1667952000,0,11-2135-01,9965,10364,258
6059,1667952000,0,11-276,434,392,84
5908,1667952000,0,11-276,12613,5722,481
21373,1667952000,1,12-783,7668,7668,301
4076,1667952000,0,11-2135-01,430,420,108
9439,1667952000,0,11-286,6300,6321,297
28177,1667952000,1,12-132-03,4421,3457,90
27241,1667952000,1,12-7023-02,12380,11891,13
20955,1667952000,1,12-9788-01,6152,6168,200
1135,1667952000,0,11-1807-01,9749,9744,81
25594,1667952000,1,12-132-03,10829,10737,421
29917,1667952000,1,12-132,5234,5204,321
16088,1667952000,0,11-280,11465,11336,514
24690,1667952000,0,11-1807-01,12346,11915,2691
6596,1667952000,0,11-280,4025,3327,950
15662,1667952000,1,12-132,4789,4789,84
27910,1667952000,1,12-132-03,11518,10364,1775
32946,1667952000,1,12-132,12606,12606,37
6547,1667952000,0,11-280,7257,7117,761
14353,1667952000,1,12-132,6152,4789,387
10439,1667952000,1,12-132-03,4420,4519,1034
26169,1667952000,1,12-132-03,12414,10273,32
325,1667952000,0,11-280,10847,10364,471
12043,1667952000,1,12-132-03,12648,12649,280
33588,1667952000,1,12-1303-01,7603,12649,955
28395,1667952000,1,12-783,155,155,57
21726,1667952000,1,12-296-01,4789,1862,77
6479,1667952000,0,11-280,2299,12586,77
25364,1667952000,1,12-132-03,4420,4101,1083
13888,1667952000,1,12-132,10190,10522,294
27409,1667952000,1,12-132,12380,11305,17
28806,1667952000,1,12-1303-01,10375,10364,75
26649,1667952000,1,12-132,4420,4101,219
30850,1667952000,1,12-132,4420,4101,29
28868,1667952000,1,12-1303-01,10016,10364,230
28205,1667952000,1,12-132,12393,11970,43
26845,1667952000,1,12-132,6152,5870,258
4143,1667952000,0,11-2135-01,10847,10364,474
28955,1667952000,1,12-295,6152,4789,394
10670,1667952000,1,12-132,4711,4790,204
25329,1667952000,1,12-132-03,4421,4101,234
27694,1667952000,1,12-1704-04,11120,10522,1941
16515,1667952000,0,11-270,5084,12620,192
18736,1667952000,0,11-280,3080,4025,1054
17728,1667952000,1,12-132,2401,2400,49
20827,1667952000,1,12-9788-01,4420,3457,1085
23943,1667952000,1,12-132,4421,4391,1283
28802,1667952000,1,12-1303-01,2366,1862,492
28491,1667952000,1,12-132,781,392,26
25625,1667952000,1,12-132-03,12387,10364,756
10176,1667865600,1,12-132-03,6153,6279,61
11866,1667865600,1,12-600-05,4420,4387,143
4768,1667865600,0,11-2135-01,5722,5722,7
28252,1667865600,1,12-132-03,10829,10737,365
4215,1667865600,0,11-9962,11004,10364,908
30568,1667865600,1,12-7023-02,4421,4387,89
21557,1667865600,1,12-783,10950,10364,900
9015,1667865600,0,11-286,12605,12605,216
11849,1667865600,1,12-132,4421,4387,6
28190,1667865600,1,12-132,4420,4387,144
24012,1667865600,1,12-132,12650,10364,643
11492,1667865600,1,12-9046,10950,10364,988
25014,1667865600,1,12-132,9754,9744,206
28419,1667865600,1,12-132,12202,10364,27
27921,1667865600,1,12-132-03,11528,11381,272
29085,1667865600,1,12-295,10326,10364,132
19224,1667865600,0,11-286,10829,10737,347
7709,1667865600,0,11-286,11775,11775,194
29000,1667865600,1,12-1302,11412,10364,1380
21136,1667865600,1,12-1704-04,4420,4101,45
24886,1667865600,1,12-132,4420,4391,157
18107,1667865600,1,12-132,4420,4391,221
29323,1667865600,1,12-132,4420,4391,198
24377,1667865600,1,12-132,4420,4391,162
28363,1667865600,1,12-132,5230,5229,2
24849,1667865600,1,12-132,4421,4391,2822
33487,1667865600,1,12-1303-01,8502,8371,338
25295,1667865600,1,12-132-03,12646,8371,324
27319,1667865600,0,11-1807-01,498,420,51
17530,1667865600,1,12-132,6152,4790,365
26952,1667865600,1,12-132,6152,4790,359
26441,1667865600,1,12-9780,6152,4790,372
26687,1667865600,1,12-132,12202,11305,35
4102,1667865600,0,11-2135-01,3765,4025,658
23186,1667865600,1,12-132,2232,2858,285
21162,1667865600,1,12-132,2230,2210,515
30396,1667865600,1,12-132,8769,10150,1598
21498,1667865600,1,12-783,498,392,3
17885,1667865600,0,11-1807-01,11412,11336,507
23429,1667865600,1,12-132,11528,11497,170
4636,1667865600,0,11-9962,12648,12649,321
4066,1667865600,0,11-2135-01,12648,12649,288
4192,1667865600,0,11-9962,4931,12606,94
27313,1667865600,0,11-1807-01,11412,11336,499
24630,1667865600,0,11-1807-01,10049,10049,90
27145,1667865600,1,12-132,413,392,99
162,1667865600,0,11-280,11464,10049,2169
25560,1667779200,1,12-132-03,10389,10389,161
107,1667779200,0,11-280,12224,11891,2028
33685,1667779200,1,12-196-02,12387,10364,183
24279,1667779200,1,12-1704-04,12393,10364,729
4023,1667779200,0,11-9962,2869,3457,484
24336,1667779200,1,12-132,392,392,12
17750,1667779200,1,12-132,446,392,76
202,1667779200,0,11-280,12621,12621,858
30390,1667779200,1,12-132,4421,4387,23
29630,1667779200,1,12-132,4421,4387,82
179,1667779200,0,11-280,12212,10364,5106
1025,1667779200,0,11-1807-01,12584,1862,203
4531,1667779200,0,11-2135-01,5275,6168,1241
4643,1667779200,0,11-9962,10165,10364,440
21092,1667779200,1,12-9788-01,12380,10364,118
29799,1667779200,1,12-132,6152,6152,329
21372,1667779200,1,12-783,10684,10364,1010
26402,1667779200,1,12-296-01,12414,11305,26
33672,1667779200,1,12-1303-01,2082,2082,54
1842,1667779200,0,11-2135-01,4131,4131,309
27388,1667779200,1,12-1303-01,6153,6279,84
1788,1667779200,0,11-2135-01,5965,5965,505
29325,1667779200,1,12-132,8371,12644,51
26807,1667779200,1,12-132,7547,7547,389
25777,1667779200,1,12-132-03,6153,6279,2
27505,1667779200,1,12-9766,8585,8693,126
25397,1667779200,1,12-132,4421,4391,52
27064,1667779200,1,12-132-03,8371,8693,267
26543,1667779200,1,12-783,4421,4391,598
1929,1667779200,0,11-2135-01,4131,4131,241
4236,1667779200,0,11-2135-01,11681,11681,32
10979,1667779200,1,12-132,10343,10364,191
27153,1667779200,1,12-132,12380,11305,7
33799,1667779200,1,12-1303-01,10016,10364,247
27646,1667779200,1,12-132,8971,8971,2390
1007,1667692800,0,11-1807-01,6438,4789,611
30474,1667692800,1,12-7023-02,10049,10507,496
26798,1667692800,1,12-132,2082,2082,12
14065,1667692800,1,12-132,4421,392,71
8067,1667692800,0,11-286,12212,11305,5097
26661,1667692800,1,12-132,4420,392,76
21844,1667692800,1,12-132,7523,7523,1192
28990,1667692800,1,12-132,4420,4700,1417
27744,1667692800,1,12-132,392,392,94
30366,1667692800,1,12-132,392,392,97
21975,1667692800,1,12-132,4421,4387,74
9877,1667692800,1,12-132,4420,4387,181
26768,1667692800,1,12-600-05,6152,4790,294
29821,1667692800,1,12-132,12873,12595,5761
6346,1667692800,0,11-1807-01,10829,10150,776
28552,1667692800,1,12-132,6152,4790,369
23566,1667692800,1,12-132,8921,8693,158
28815,1667692800,1,12-1303-01,4421,392,19
32316,1667692800,1,12-132,392,392,98
32815,1667692800,1,12-132,392,392,31
24610,1667692800,0,11-1807-01,1213,3940,222
19826,1667692800,0,11-286,6051,12606,249
558,1667692800,0,11-1807,12382,11305,94
30386,1667692800,1,12-132,4789,4789,90
28209,1667692800,1,12-132,3376,12597,47
22115,1667692800,1,12-132,6152,4790,351
25807,1667692800,1,12-132-03,4421,12597,1
17543,1667692800,1,12-132,4421,392,87
28994,1667692800,1,12-1302,392,392,32
29088,1667692800,1,12-132,8585,8693,148
16949,1667692800,1,12-7023-02,392,392,86
20963,1667692800,1,12-9788-01,10016,12651,274
10626,1667692800,1,12-132,5477,5167,27
26732,1667692800,1,12-132,4421,4387,70
26455,1667692800,1,12-132,6152,6279,67
21102,1667692800,1,12-9788-01,12380,10273,45
9656,1667692800,0,11-286,5244,5295,107
4679,1667692800,0,11-2135-01,5230,5295,87
18368,1667692800,0,11-1807-01,5272,5295,251
4477,1667692800,0,11-2135-01,6736,7117,933
29632,1667692800,1,12-132,8893,8320,473
17791,1667692800,1,12-132,6152,6279,51
24143,1667692800,1,12-132,8893,8320,445
1910,1667692800,0,11-2135-01,5965,7117,710
21107,1667692800,1,12-1303-01,6152,6279,102
24908,1667692800,1,12-1303-01,3748,3457,366
28584,1667692800,1,12-132,6152,5870,255
12480,1667692800,1,12-132-03,2133,9744,3757
33505,1667692800,1,12-1303-01,10016,12651,209
4631,1667692800,0,11-9962,11157,10364,2549
29844,1667692800,1,12-132,10950,10737,434
4145,1667692800,0,11-2135-01,11157,10364,2586
27529,1667606400,1,12-132,11412,10364,1395
24161,1667606400,1,12-132,4421,4391,32
24718,1667606400,1,12-132,12393,10364,948
27143,1667606400,1,12-132,1399,392,35
26282,1667606400,1,12-132,10829,10364,437
29257,1667606400,0,11-1807-01,2869,2869,148
24953,1667606400,1,12-1303-01,6152,6168,124
15221,1667606400,1,12-132,4420,4391,213
25827,1667606400,1,12-132-03,10950,11066,374
19218,1667606400,0,11-286,11661,11619,332
10793,1667606400,1,12-132,8371,8320,270
25123,1667606400,1,12-1303-01,4420,2661,18
28656,1667606400,1,12-132,8320,8371,275
33728,1667606400,1,12-196-02,12202,10951,120
24956,1667606400,1,12-1303-01,6152,6168,139
27210,1667606400,1,12-132,4261,4386,777
4712,1667606400,0,11-2135-01,10829,10364,422
9102,1667606400,0,11-286,12322,11891,94
21383,1667606400,1,12-783,4420,4391,135
24073,1667606400,1,12-296-01,8502,8502,315
11804,1667606400,1,12-132,11120,10522,1978
27533,1667606400,1,12-132,4789,4789,35
11798,1667606400,1,12-132,4420,4387,212
33893,1667606400,1,12-196-02,10016,10364,176
9345,1667606400,0,11-286,10829,10364,433
8362,1667606400,0,11-286,8121,12649,826
26912,1667606400,1,12-132,434,392,21
6387,1667606400,0,11-276,12648,12649,301
6591,1667606400,0,11-280,9480,12649,799
4079,1667606400,0,11-2135-01,4551,4387,297
32331,1667606400,1,12-132,4420,392,65
23756,1667606400,1,12-132,12648,12649,324
4974,1667606400,0,11-2135-01,498,392,73
26156,1667606400,1,12-132,12012,10364,4371
29514,1667606400,1,12-132,10170,10364,455
4172,1667606400,0,11-2135-01,12402,10049,6054
4160,1667606400,0,11-2135-01,12648,12649,314
153,1667606400,0,11-280,12202,10049,6081
33417,1667606400,1,12-1303-01,3262,2082,332
29808,1667606400,1,12-132,6153,6279,1
26795,1667606400,1,12-132,4421,392,16
22183,1667606400,1,12-132,9934,10150,334
24548,1667606400,1,12-132,10829,10364,421
28229,1667606400,1,12-132-03,4421,12597,9
9608,1667606400,0,11-286,11528,10150,1942
4054,1667606400,0,11-2135-01,11833,11481,1689
24976,1667606400,1,12-1303-01,12393,11891,87
20398,1667606400,1,12-132-03,4421,7286,5741
21851,1667606400,1,12-132,10175,10150,61
24555,1667606400,1,12-132,6153,6279,32
20994,1667606400,1,12-9788-01,6153,6279,27
21631,1667606400,1,12-132,4420,392,0
21035,1667606400,1,12-9788-01,6092,6279,636
27325,1667606400,0,11-1807-01,8574,8693,145
18730,1667606400,0,11-280,12086,12012,2305
28519,1667606400,1,12-132,10175,10150,119
8986,1667606400,0,11-286,10684,10150,954
17033,1667606400,1,12-7023-02,4421,4387,47
4590,1667606400,0,11-2135-01,8769,8693,335
21745,1667606400,1,12-132,8557,8371,708
26335,1667606400,1,12-132,5477,12629,40
21918,1667606400,1,12-132,12586,2400,62
6996,1667606400,0,11-280,10950,11066,297
24721,1667606400,1,12-132,12626,12629,74
29817,1667520000,1,12-132,4421,4391,2745
13489,1667520000,1,12-132-03,12393,11681,47
24883,1667520000,1,12-132,4421,392,85
25400,1667520000,1,12-132,12340,11891,25
25513,1667520000,1,12-132-03,6152,6168,104
149,1667520000,0,11-280,5699,5581,287
8908,1667520000,0,11-286,12604,3457,1069
33956,1667520000,1,12-296-01,6092,12606,242
9378,1667520000,0,11-286,498,392,63
4074,1667520000,0,11-2135-01,12648,12648,303
512,1667520000,0,11-1807,819,392,5
6326,1667520000,0,11-276,5036,4455,9
26232,1667520000,1,12-600-05,12393,12389,9
28343,1667520000,1,12-600-05,10175,10364,457
9080,1667520000,0,11-286,5699,5581,279
27513,1667520000,1,12-9766,4421,4387,70
26759,1667520000,1,12-132,392,392,85
18288,1667520000,1,12-132,11218,11891,61
29723,1667520000,1,12-132,4420,4387,139
21763,1667520000,1,12-132,3178,12594,373
19048,1667520000,0,11-280,15990,11891,36
23919,1667520000,1,12-132,2366,2082,481
32292,1667520000,1,12-132,12387,11891,29
12230,1667520000,1,12-132-03,6152,6321,136
16860,1667520000,1,12-7023-02,10150,10150,68
23737,1667520000,1,12-132,6995,6876,271
27560,1667520000,1,12-132,4420,4387,175
177,1667520000,0,11-280,12042,11891,1416
33822,1667520000,1,12-196-02,12387,10364,120
20950,1667520000,1,12-9788-01,6152,6168,178
28427,1667520000,1,12-132,4420,4387,196
28433,1667520000,1,12-132,392,392,39
24984,1667520000,1,12-1303-01,3192,6279,616
15144,1667520000,1,12-132,8146,8320,237
26679,1667520000,1,12-132,4421,4391,2684
33629,1667520000,1,12-1303-01,4420,12597,761
28254,1667520000,1,12-132-03,4421,12597,91
6584,1667520000,0,11-280,5098,5295,254
4075,1667520000,0,11-2135-01,5272,9744,88
29819,1667520000,1,12-132,10374,10507,207
21986,1667520000,1,12-132,10375,10507,257
24819,1667520000,1,12-132,10375,10507,198
15360,1667520000,1,12-132,10049,10507,457
26193,1667520000,1,12-132-03,4421,3490,48
26784,1667520000,1,12-132,12941,5295,70
23148,1667520000,1,12-132,8155,8320,235
136,1667520000,0,11-280,12455,11891,2967
268,1667520000,0,11-280,5453,5581,185
11407,1667520000,1,12-132-03,4421,392,3
33670,1667520000,1,12-196-02,12393,11305,79
32205,1667520000,1,12-132,12387,11891,33
25443,1667520000,1,12-132-03,12202,12200,69
28332,1667520000,1,12-132,11412,10364,1385
19183,1667520000,0,11-280,11000,10364,915
21093,1667520000,1,12-9788-01,6152,6321,187
25322,1667520000,1,12-132-03,6152,6321,164
27583,1667520000,1,12-132,11210,10364,3739
282,1667520000,0,11-280,12382,10364,475
29877,1667520000,1,12-132,12649,12649,90
4137,1667520000,0,11-2135-01,5945,7117,535
33477,1667520000,1,12-1303-01,4421,12597,40
21091,1667520000,1,12-9788-01,4421,12597,92
28861,1667520000,1,12-1303-01,4421,12597,21
340,1667433600,0,11-280,498,392,97
25691,1667433600,1,12-132-03,8893,8371,223
4744,1667433600,0,11-2135-01,11622,11409,1437
26145,1667433600,1,12-132-03,8585,8371,253
14328,1667433600,1,12-132,392,392,60
26071,1667433600,1,12-132-03,10950,10364,924
26745,1667433600,1,12-132,4789,4789,51
15374,1667433600,1,12-132,4421,4387,6
4275,1667433600,0,11-2135-01,5230,12629,25
24453,1667433600,1,12-132,8371,8693,257
5237,1667433600,0,11-9962,11619,11381,795
17798,1667433600,1,12-132,8921,8693,151
319,1667433600,0,11-280,12402,12403,81
20006,1667433600,1,12-296-01,4420,4420,161
13946,1667433600,1,12-132,8893,8693,131
28676,1667433600,1,12-9788-01,9048,12649,276
29289,1667433600,1,12-132,8921,8693,129
32809,1667433600,1,12-132,3388,8693,1493
21562,1667433600,1,12-1303-01,3751,3735,96
18758,1667433600,0,11-280,16008,10364,57
19799,1667433600,0,11-286,12202,10049,6028
20289,1667433600,1,12-132-03,6152,5870,319
24873,1667433600,1,12-132,12393,10364,87
28016,1667433600,1,12-132-03,10317,10364,146
28695,1667433600,1,12-9788-01,10150,12651,490
26158,1667433600,1,12-132,6995,6876,219
5558,1667433600,0,11-276,11305,10364,1154
25840,1667433600,1,12-132-03,3272,2400,458
24903,1667433600,1,12-1303-01,3376,12597,106
25226,1667433600,1,12-296-01,6153,6279,83
28241,1667433600,1,12-132-03,6153,6279,78
26030,1667433600,1,12-132-03,12393,10150,377
27863,1667433600,1,12-9766,6168,6168,38
21094,1667433600,1,12-9788-01,6153,6279,71
25983,1667433600,1,12-132-03,4421,2082,31
25420,1667433600,1,12-132,10950,10364,940
4271,1667433600,0,11-2135-01,10049,10049,85
26458,1667433600,1,12-132,2858,2858,230
20552,1667433600,1,12-132,10364,10364,15
26183,1667433600,1,12-132-03,2869,2858,135
27524,1667433600,1,12-9780,8977,10364,2400
28545,1667433600,1,12-132,6152,5870,283
32949,1667433600,1,12-132,2252,2858,99
28440,1667433600,1,12-132,10694,10364,755
27763,1667433600,1,12-9766,4421,4387,16
26070,1667433600,1,12-132-03,6153,6279,46
4134,1667433600,0,11-2135-01,11827,11891,790
4316,1667433600,0,11-2135-01,5244,7827,1974
33353,1667433600,1,12-196-02,12380,10364,282
26106,1667433600,1,12-132-03,6153,6279,10
26490,1667433600,1,12-296-01,4421,4391,69
26047,1667433600,1,12-132-03,9048,12647,33
4390,1667433600,0,11-9962,8574,12598,6097
130,1667433600,0,11-280,12455,12455,3011
33908,1667433600,1,12-1303-01,4566,4519,75
24416,1667433600,1,12-132,6153,6279,25
424,1667433600,0,11-280,10049,10049,19
24466,1667433600,1,12-132,6153,6279,40
10172,1667433600,1,12-132-03,6153,6279,58
11212,1667433600,1,12-132,6153,6279,94
29357,1667347200,1,12-132,6152,4790,319
26960,1667347200,1,12-132,6152,4790,373
1058,1667347200,0,11-1807-01,12202,12267,27
27199,1667347200,1,12-132,4420,4387,133
30636,1667347200,1,12-7023-02,9740,9744,63
33894,1667347200,1,12-196-02,6152,6279,32
1795,1667347200,0,11-2135-01,10829,10829,346
27741,1667347200,1,12-132,4421,392,81
21810,1667347200,1,12-132,4420,4101,84
25490,1667347200,1,12-132-03,6152,6168,109
23783,1667347200,1,12-132,6152,4790,314
14967,1667347200,1,12-132,6152,4790,332
14331,1667347200,1,12-132,9913,10364,672
27395,1667347200,1,12-1303-01,6153,6279,53
28381,1667347200,1,12-132,6152,6321,111
339,1667347200,0,11-280,5244,7117,1430
29604,1667347200,1,12-132,1399,392,86
28122,1667347200,1,12-132-03,4420,2661,60
33409,1667347200,1,12-1303-01,6153,6279,35
28319,1667347200,1,12-600-08,4420,4387,214
1838,1667347200,0,11-2135-01,4263,4101,1167
24273,1667347200,1,12-132,6152,4790,379
21263,1667347200,1,12-1303-01,6153,6279,39
30731,1667347200,1,12-132,6152,6168,140
30014,1667347200,1,12-132,498,392,59
30017,1667347200,1,12-132,494,392,3
32347,1667347200,1,12-132,4263,4101,20
9844,1667347200,1,12-132,12623,6794,91
24989,1667347200,1,12-132,4420,4387,165
7016,1667347200,0,11-260,5352,12606,22
18231,1667347200,1,12-132,6152,5870,288
29237,1667347200,0,11-1807-01,2210,12594,268
1773,1667347200,0,11-2135-01,12202,12260,91
24947,1667347200,1,12-1303-01,4421,392,5
26789,1667347200,1,12-132,10338,10364,172
15575,1667347200,1,12-132,10175,10364,451
24036,1667347200,1,12-296-01,4420,4700,1365
26601,1667347200,1,12-132,4420,4386,4716
31964,1667347200,1,12-132,4421,4391,97
27139,1667347200,1,12-132,2734,2530,10
27209,1667347200,1,12-132,4421,4391,419
22958,1667347200,1,12-132,4421,4391,69
21221,1667347200,1,12-1303-01,216,594,43
26513,1667347200,1,12-9085,4420,4387,216
23813,1667347200,1,12-132,4420,4391,146
29193,1667347200,1,12-4102,4421,4391,759
23049,1667347200,1,12-132,4420,4391,196
29142,1667347200,1,12-4102,4420,4391,192
28539,1667347200,1,12-132,8607,8607,263
33413,1667347200,1,12-1303-01,6152,6321,121
21862,1667347200,1,12-132,3398,8320,1259
26188,1667347200,1,12-132-03,6152,6321,183
7357,1667347200,0,11-286,12611,5581,301
29462,1667347200,1,12-132,4421,4387,51
26720,1667347200,1,12-132,6152,6152,103
25645,1667347200,1,12-132-03,6152,5870,272
28383,1667347200,1,12-132,11528,10364,1806
26287,1667347200,1,12-132,3272,12594,354
19030,1667347200,0,11-280-01,5965,12606,88
14308,1667347200,1,12-132,8921,8371,311
24818,1667347200,1,12-132,6152,6168,180
21180,1667347200,1,12-132,4420,4387,171
31050,1667347200,1,12-132,4420,4387,193
26241,1667347200,1,12-600-05,150,211,221
15369,1667347200,1,12-132,4420,4387,127
14814,1667347200,1,12-132,150,211,194
16558,1667347200,0,11-7038,12990,11891,1270
28982,1667347200,1,12-132,6152,5870,227
30503,1667347200,1,12-7023-02,4711,6168,345
30096,1667347200,1,12-132,6669,6876,550
32482,1667347200,1,12-132,6152,6168,195
27383,1667347200,1,12-1303-01,6152,6168,198
21748,1667347200,1,12-132,6152,6321,104
25282,1667347200,1,12-132-03,8342,12644,335
27228,1667260800,1,12-7023-02,3751,12597,330
29660,1667260800,1,12-132,11412,10364,1370
1133,1667260800,0,11-1807-01,434,392,36
626,1667260800,0,11-1807,5840,5840,455
24499,1667260800,1,12-132,12393,10364,152
33526,1667260800,1,12-1303-01,10441,10364,291
29555,1667260800,1,12-132,12387,10364,150
9807,1667260800,0,11-286,10989,10364,900
24370,1667260800,1,12-132,11412,10364,1398
29709,1667260800,1,12-132,4789,1862,304
7268,1667260800,0,11-286,5840,5840,448
26556,1667260800,1,12-783,4421,4387,79
9769,1667260800,0,11-286,5120,7117,1308
10736,1667260800,1,12-132,12394,10364,5838
28904,1667260800,1,12-295,4421,4387,67
29040,1667260800,1,12-955,150,127,46
29705,1667260800,1,12-132,150,127,36
250,1667260800,0,11-280,6238,6238,1295
26988,1667260800,1,12-132,2252,2271,327
16567,1667260800,0,11-7038,411,392,30
28647,1667260800,1,12-132,12393,10364,133
29914,1667260800,1,12-132,1949,392,35
6462,1667260800,0,11-276,9546,12649,726
24697,1667260800,1,12-9780,392,12594,496
25844,1667260800,1,12-132-03,6153,6279,92
17900,1667260800,0,11-1807-01,5352,7258,5
21147,1667260800,1,12-1302,12331,12267,428
6975,1667260800,0,11-280,1964,3457,832
4395,1667260800,0,11-9962,11681,11681,50
13147,1667260800,1,12-132-03,3669,4025,488
27169,1667260800,1,12-132,12393,11305,87
26773,1667260800,1,12-132,12393,11305,66
12067,1667260800,1,12-132-03,4421,2082,6
184,1667260800,0,11-280,6265,6168,366
26367,1667260800,1,12-132,10950,11066,349
18403,1667260800,0,11-1807-01,498,497,143
25023,1667260800,1,12-132,4421,4387,72
5275,1667260800,0,11-1807-01,10829,10737,416
15622,1667260800,1,12-132,10950,11066,276
20887,1667260800,1,12-9788-01,4421,2082,35
21983,1667260800,1,12-132,1399,392,44
23900,1667260800,1,12-132,12393,11305,8
24980,1667260800,1,12-1303-01,8595,8320,498
4159,1667260800,0,11-2135-01,13223,3457,425
6983,1667260800,0,11-280,5208,5295,200
7102,1667260800,0,11-1807,12382,11305,87
1792,1667260800,0,11-2135-01,3327,3490,424
30913,1667260800,1,12-132,498,392,81
15319,1667260800,1,12-132,4421,4391,804
4451,1667260800,0,11-2135-01,8676,8693,100
10515,1667260800,1,12-132-03,8921,8693,173
21552,1667260800,1,12-783,498,392,84
27522,1667260800,1,12-9780,498,392,30
26319,1667260800,1,12-132,769,392,70
164,1667260800,0,11-280,13033,13033,46
23980,1667260800,1,12-132,4421,4391,74
28719,1667260800,1,12-9788-01,4420,12604,13
32327,1667260800,1,12-132,8144,8320,234
28109,1667260800,1,12-132-03,4421,2082,14
21067,1667174400,1,12-9788-01,8957,10150,2061
14883,1667174400,1,12-132,4421,4391,768
32493,1667174400,1,12-132,10016,10150,363
